date,query,cliques,impressoes,ctr,posicao
2026-01-04,almeida junior shopping centers,2,2,1.0,1.0
2026-01-04,nacoes shopping,2,206,0.009708737864077669,6.407766990291262
2026-01-04,shoppings almeida junior,2,6,0.3333333333333333,1.0
2026-01-05,ajfans app,2,11,0.18181818181818182,2.0
2026-01-05,grupo almeida junior,2,4,0.5,1.0
2026-01-06,bemall,2,11,0.18181818181818182,3.6363636363636362
2026-01-06,grupo almeida junior,2,2,1.0,1.0
2026-01-07,ajfans app,2,12,0.16666666666666666,2.0
2026-01-07,almeida junior shoppings,2,2,1.0,1.0
2026-01-07,bemall,2,6,0.3333333333333333,4.333333333333334
2026-01-07,continente shopping,2,193,0.010362694300518135,6.191709844559585
2026-01-07,nacoes shopping,2,125,0.016,6.488
2026-01-07,shopping almeida junior,2,4,0.5,1.0
2026-01-08,aj shopping,2,2,1.0,1.0
2026-01-08,jaimes almeida junior,2,5,0.4,1.0
2026-01-08,vagas almeida junior,2,3,0.6666666666666666,2.0
2026-01-09,aj realty,2,2,1.0,4.0
2026-01-09,ajfans app,2,10,0.2,2.0
2026-01-09,almeida junior ri,2,3,0.6666666666666666,1.0
2026-01-09,almeida junior shopping centers,2,2,1.0,1.0
2026-01-09,bemall,2,4,0.5,3.25
2026-01-09,continente shopping,2,203,0.009852216748768473,5.852216748768473
2026-01-10,ajfans app,2,19,0.10526315789473684,2.1578947368421053
2026-01-10,almeida junior trabalhe conosco,2,2,1.0,1.0
2026-01-11,ajfans app,2,19,0.10526315789473684,2.1578947368421053
2026-01-11,almeida junior trabalhe conosco,2,3,0.6666666666666666,1.0
2026-01-11,bemall login,2,5,0.4,3.4
2026-01-11,promoção shopping balneario camboriu,2,8,0.25,5.0
2026-01-11,shopping almeida junior,2,7,0.2857142857142857,1.2857142857142856
2026-01-12,almeida jr,2,10,0.2,3.9
2026-01-13,ajfans app,2,4,0.5,2.25
2026-01-13,almeida junior trabalhe conosco,2,4,0.5,1.75
2026-01-13,almeidajunior,2,3,0.6666666666666666,1.0
2026-01-14,ajfans app,2,6,0.3333333333333333,2.0
2026-01-14,ajfans sorteio,2,8,0.25,1.0
2026-01-14,almeida junior ri,2,2,1.0,1.0
2026-01-14,almeida junior shoppings,2,2,1.0,1.0
2026-01-14,almeida junior trabalhe conosco,2,10,0.2,2.0
2026-01-14,shopping almeida junior,2,6,0.3333333333333333,1.0
2026-01-14,sorteio almeida junior,2,6,0.3333333333333333,2.0
2026-01-15,aj shopping,2,2,1.0,1.0
2026-01-15,ajfans sorteio,2,3,0.6666666666666666,1.0
2026-01-15,almeida junior ri,2,2,1.0,1.0
2026-01-16,aj shopping,2,3,0.6666666666666666,1.6666666666666665
2026-01-16,ajfans app,2,6,0.3333333333333333,2.0
2026-01-16,shoppings almeida junior,2,3,0.6666666666666666,1.3333333333333333
2026-01-16,sorteio shopping neumarkt,2,23,0.08695652173913043,6.130434782608695
2026-01-17,shopping almeida junior,2,3,0.6666666666666666,1.0
2026-01-18,almeida junior shopping centers,2,2,1.0,1.0
2026-01-19,almeida junior shopping centers,2,3,0.6666666666666666,1.0
2026-01-19,almeida junior trabalhe conosco,2,2,1.0,1.0
2026-01-19,shopping almeida junior,2,8,0.25,1.125
2026-01-20,ajfans,2,8,0.25,3.375
2026-01-20,almeida jr,2,7,0.2857142857142857,3.4285714285714284
2026-01-20,bemall almeida junior,2,3,0.6666666666666666,1.0
2026-01-20,shopping almeida junior blumenau,2,4,0.5,2.5
2026-01-20,shoppings almeida junior,2,2,1.0,1.0
2026-01-21,aj fans,2,5,0.4,1.2
2026-01-21,ajfans,2,8,0.25,2.0
2026-01-21,almeida junior ri,2,2,1.0,1.0
2026-01-21,almeida junior trabalhe conosco,2,2,1.0,1.5
2026-01-21,continente shopping,2,228,0.008771929824561403,5.925438596491228
2026-01-21,grupo almeida junior,2,3,0.6666666666666666,1.0
2026-01-21,shoppings almeida junior,2,2,1.0,1.0
2026-01-22,almeida jr,2,2,1.0,1.5
2026-01-22,bemall almeida junior,2,2,1.0,1.0
2026-01-23,almeida junior trabalhe conosco,2,3,0.6666666666666666,1.0
2026-01-23,almeida junior vagas,2,2,1.0,1.0
2026-01-23,grupo almeida junior,2,3,0.6666666666666666,1.0
2026-01-24,almeida junior,2,106,0.018867924528301886,5.320754716981132
2026-01-24,almeida junior shoppings,2,2,1.0,1.0
2026-01-24,shoppings almeida junior,2,5,0.4,13.0
2026-01-25,grupo almeida junior,2,3,0.6666666666666666,1.0
2026-01-26,almeida junior ri,2,4,0.5,1.0
2026-01-26,almeida junior vagas,2,6,0.3333333333333333,1.1666666666666667
2026-01-26,bemall,2,7,0.2857142857142857,4.285714285714286
2026-01-27,ajfans,2,7,0.2857142857142857,1.1428571428571428
2026-01-27,almeida junior shoppings,2,3,0.6666666666666666,1.0
2026-01-27,bemall,2,8,0.25,4.375
2026-01-27,policia federal nacoes shopping,2,18,0.1111111111111111,11.5
2026-01-28,almeida junior shopping centers,2,5,0.4,1.0
2026-01-28,bemall almeida junior,2,2,1.0,1.5
2026-01-29,aj fans,2,4,0.5,1.0
2026-01-29,almeida junior shopping,2,14,0.14285714285714285,1.0
2026-01-29,almeida junior shoppings,2,2,1.0,1.0
2026-01-29,bemall almeida junior,2,2,1.0,1.0
2026-01-29,grupo almeida junior,2,3,0.6666666666666666,1.0
2026-01-29,shopping almeida junior,2,3,0.6666666666666666,1.0
2026-01-30,aj fans,2,6,0.3333333333333333,1.1666666666666667
2026-01-30,ajfans,2,5,0.4,2.6
2026-01-30,almeida junior shopping centers,2,5,0.4,1.0
2026-01-30,almeidajunior,2,5,0.4,1.0
2026-01-30,empresa almeida junior,2,3,0.6666666666666666,1.0
2026-01-30,jaimes almeida junior,2,3,0.6666666666666666,1.0
2026-01-31,aj fans,2,4,0.5,1.0
2026-01-31,almeida junior shopping centers,2,4,0.5,1.0
2026-01-31,grupo almeida junior,2,4,0.5,1.0
2026-02-02,almeida junior shopping,2,19,0.10526315789473684,1.0
2026-02-02,almeida junior trabalhe conosco,2,3,0.6666666666666666,1.6666666666666665
2026-02-02,grupo almeida junior,2,5,0.4,1.0
2026-02-02,shopping almeida junior,2,4,0.5,1.0
2026-02-03,ajfans,2,5,0.4,2.0
2026-02-03,almeida junior trabalhe conosco,2,2,1.0,2.0
2026-02-03,grupo almeida junior,2,8,0.25,9.0
2026-02-04,ajfans,2,7,0.2857142857142857,1.8571428571428572
2026-02-05,ajfans,2,3,0.6666666666666666,2.0
2026-02-05,almeida junior ri,2,2,1.0,1.0
2026-02-05,almeida junior shoppings,2,5,0.4,1.0
2026-02-05,bemall login,2,8,0.25,3.25
2026-02-05,sephora summer vibes,2,13,0.15384615384615385,4.384615384615385
2026-02-06,almeida junior empresa,2,4,0.5,1.0
2026-02-06,almeida junior ri,2,2,1.0,1.0
2026-02-06,almeidajunior,2,3,0.6666666666666666,2.0
2026-02-07,ajfans,2,5,0.4,1.0
2026-02-07,almeida junior shopping centers,2,2,1.0,1.0
2026-02-07,grupo almeida junior,2,3,0.6666666666666666,1.0
2026-02-08,bemall almeida junior,2,3,0.6666666666666666,1.0
2026-02-08,grupo almeida junior,2,3,0.6666666666666666,1.0
2026-02-08,shopping almeida junior,2,4,0.5,1.0
2026-02-09,almeida junior vagas,2,3,0.6666666666666666,1.0
2026-02-09,grupo almeida junior,2,2,1.0,1.0
2026-02-10,almeida junior shoppings,2,2,1.0,1.0
2026-02-10,almeida junior vagas,2,3,0.6666666666666666,1.0
2026-02-10,almeidajunior,2,2,1.0,3.0
2026-02-11,ajfans,2,5,0.4,1.6
2026-02-11,shoppings almeida junior,2,2,1.0,1.0
2026-02-12,bemall almeida junior,2,2,1.0,1.0
2026-02-12,grupo almeida junior,2,3,0.6666666666666666,1.0
2026-02-12,shoppings almeida junior,2,8,0.25,9.0
2026-02-13,almeida junior shopping,2,4,0.5,1.0
2026-02-13,almeida junior vagas,2,3,0.6666666666666666,1.0
2026-02-13,grupo almeida junior,2,6,0.3333333333333333,1.0
2026-02-14,almeida junior shopping,2,7,0.2857142857142857,1.0
2026-02-14,almeida junior shopping centers,2,3,0.6666666666666666,1.0
2026-02-15,ajplace,2,2,1.0,1.0
2026-02-15,almeida junior,2,31,0.06451612903225806,4.935483870967742
2026-02-15,shopping almeida junior,2,4,0.5,1.0
2026-02-16,almeida junior,2,50,0.04,3.98
2026-02-16,almeida junior shopping centers,2,2,1.0,1.0
2026-02-16,bemall almeida junior,2,6,0.3333333333333333,1.0
2026-02-16,grupo almeida junior,2,2,1.0,1.0
2026-02-16,shopping almeida junior,2,3,0.6666666666666666,1.3333333333333333
2026-02-17,aj fans,2,5,0.4,1.0
2026-02-17,almeida junior shopping centers,2,4,0.5,1.25
2026-02-18,ajfans,2,5,0.4,1.8
2026-02-18,almeida junior ri,2,2,1.0,1.0
2026-02-18,almeida junior vagas,2,5,0.4,2.0
2026-02-18,shopping almeida junior,2,3,0.6666666666666666,1.0
2026-02-19,almeida jr shopping,2,2,1.0,1.0
2026-02-19,almeida junior shoppings,2,3,0.6666666666666666,1.0
2026-02-19,jaimes almeida junior,2,6,0.3333333333333333,1.3333333333333333
2026-02-20,almeida junior trabalhe conosco,2,3,0.6666666666666666,2.0
2026-02-20,almeida junior vagas,2,6,0.3333333333333333,3.0
2026-02-20,bemall login,2,7,0.2857142857142857,3.2857142857142856
2026-02-20,shopping almeida junior,2,4,0.5,1.0
2026-02-21,almeida junior shopping centers,2,3,0.6666666666666666,1.0
2026-02-21,grupo almeida junior,2,2,1.0,1.0
2026-02-21,jaimes almeida junior,2,6,0.3333333333333333,1.1666666666666667
2026-02-21,shopping almeida junior,2,3,0.6666666666666666,1.0
2026-02-22,almeida junior,2,35,0.05714285714285714,5.171428571428572
2026-02-22,grupo almeida junior,2,2,1.0,1.0
2026-02-23,ajfans,2,3,0.6666666666666666,1.3333333333333333
2026-02-23,app ajfans,2,3,0.6666666666666666,2.666666666666667
2026-02-23,bemall almeida junior,2,3,0.6666666666666666,1.0
2026-02-23,grupo almeida junior,2,3,0.6666666666666666,1.0
2026-02-24,aj fans,2,3,0.6666666666666666,1.6666666666666665
2026-02-24,ajfans,2,4,0.5,3.0
2026-02-24,almeida jr,2,6,0.3333333333333333,3.8333333333333335
2026-02-24,almeida junior ri,2,2,1.0,1.0
2026-02-24,almeida junior shopping centers,2,11,0.18181818181818182,1.0
2026-02-24,grupo almeida,2,4,0.5,4.75
2026-02-25,ajfans,2,11,0.18181818181818182,1.5454545454545454
2026-02-25,almeida jr,2,10,0.2,5.3
2026-02-25,almeida junior ri,2,3,0.6666666666666666,1.0
2026-02-26,almeida junior empresa,2,3,0.6666666666666666,1.0
2026-02-26,almeida junior ri,2,5,0.4,1.0
2026-02-26,almeidajunior,2,2,1.0,1.5
2026-02-26,shoppings almeida junior,2,2,1.0,1.0
2026-02-27,almeida junior shopping centers,2,8,0.25,1.0
2026-02-27,almeida junior shoppings,2,4,0.5,1.0
2026-02-27,unidade de polícia de imigração - pep garten shopping fotos,2,7,0.2857142857142857,4.0
2026-02-28,jaimes almeida junior,2,12,0.16666666666666666,39.916666666666664
2026-02-28,shopping almeida junior,2,5,0.4,1.0
2026-03-01,almeida junior shopping,2,8,0.25,1.125
2026-03-01,grupo almeida junior,2,6,0.3333333333333333,1.0
2026-03-02,bemall,2,9,0.2222222222222222,3.4444444444444446
2026-03-02,grupo almeida junior,2,15,0.13333333333333333,1.0
2026-03-02,jaj brasil investimentos e participacoes ltda,2,2,1.0,3.5
2026-03-02,shoppings almeida junior,2,2,1.0,1.0
2026-03-03,aj fans,2,2,1.0,1.0
2026-03-04,almeida junior ri,2,2,1.0,1.0
2026-03-04,shopping almeida junior,2,3,0.6666666666666666,1.6666666666666665
2026-03-05,almeida junior shopping centers,2,4,0.5,1.0
2026-03-05,almeida junior shoppings,2,2,1.0,1.0
2026-03-05,app ajfans,2,2,1.0,3.0
2026-03-05,shopping almeida junior,2,3,0.6666666666666666,1.6666666666666665
2026-03-06,ajfans,2,16,0.125,8.4375
2026-03-06,almeida junior shopping,2,5,0.4,1.0
2026-03-07,aj fans,2,4,0.5,1.0
2026-03-07,almeida junior,2,37,0.05405405405405406,4.594594594594595
2026-03-07,almeida junior shopping centers,2,3,0.6666666666666666,1.0
2026-03-07,almeida junior shoppings,2,2,1.0,1.0
2025-12-10,almeida,1,55,0.01818181818181818,10.418181818181818
2025-12-10,almeida jr,1,1,1.0,4.0
2025-12-10,almeida junior shoppings,1,2,0.5,1.0
2025-12-10,app ajfans,1,3,0.3333333333333333,2.0
2025-12-10,cotton on joinville,1,9,0.1111111111111111,5.777777777777778
2025-12-10,cri almeida junior,1,3,0.3333333333333333,1.0
2025-12-10,empresa almeida junior,1,1,1.0,1.0
2025-12-10,polícia federal garten shopping,1,2,0.5,6.0
2025-12-10,shopping neumarkt,1,100,0.01,5.87
2025-12-11,aj fans,1,3,0.3333333333333333,1.6666666666666665
2025-12-11,aj shopping,1,1,1.0,1.0
2025-12-11,ajfans app,1,5,0.2,2.8
2025-12-11,almeida jr,1,4,0.25,4.25
2025-12-11,almeida junior empresa,1,1,1.0,1.0
2025-12-11,almeida junior ri,1,1,1.0,1.0
2025-12-11,almeida junior vagas,1,2,0.5,1.0
2025-12-11,almeida júnior,1,13,0.07692307692307693,6.6923076923076925
2025-12-11,biscoitê,1,302,0.0033112582781456954,5.817880794701987
2025-12-11,casa bauducco franquia,1,2,0.5,1.0
2025-12-11,faria lima 2277,1,5,0.2,7.2
2025-12-11,schutz marca,1,3,0.3333333333333333,1.0
2025-12-11,shopping almeida junior,1,4,0.25,1.0
2025-12-12,aj midia,1,1,1.0,1.0
2025-12-12,aj place,1,1,1.0,1.0
2025-12-12,ajrealty,1,1,1.0,3.0
2025-12-12,almeida junior trabalhe conosco,1,2,0.5,1.0
2025-12-12,colcci blumenau,1,2,0.5,8.5
2025-12-12,continente shopping,1,306,0.0032679738562091504,7.849673202614379
2025-12-12,cotton on garten,1,1,1.0,4.0
2025-12-12,cotton on garten shopping,1,2,0.5,5.0
2025-12-12,cotton on joinville,1,8,0.125,5.25
2025-12-12,jaimes almeida junior,1,4,0.25,1.5
2025-12-12,nações shopping,1,107,0.009345794392523364,8.327102803738317
2025-12-12,norte shopping,1,46,0.021739130434782608,5.956521739130435
2025-12-12,promoção garten shopping joinville,1,1,1.0,9.0
2025-12-12,shopping almeida junior,1,3,0.3333333333333333,1.0
2025-12-13,ajfan,1,1,1.0,1.0
2025-12-13,almeida junior ri,1,1,1.0,1.0
2025-12-13,almeida junior shopping centers,1,2,0.5,1.0
2025-12-13,almeida junior shoppings,1,2,0.5,1.0
2025-12-13,bar do alemão blumenau,1,2,0.5,4.0
2025-12-13,bemall,1,2,0.5,2.0
2025-12-13,continente shopping,1,298,0.003355704697986577,7.4630872483221475
2025-12-13,empresa almeida junior,1,1,1.0,1.0
2025-12-13,garten shopping,1,13,0.07692307692307693,7.846153846153846
2025-12-13,lojas shopping balneario,1,1,1.0,8.0
2025-12-13,shopping almeida junior balneario camboriu,1,2,0.5,2.5
2025-12-13,shopping garten,1,66,0.015151515151515152,6.393939393939394
2025-12-13,shopping neumarkt blumenau,1,32,0.03125,5.375
2025-12-14,almeida jr shopping,1,2,0.5,1.0
2025-12-14,bemall,1,2,0.5,4.5
2025-12-14,cotton on garten,1,2,0.5,5.0
2025-12-14,cotton on garten shopping,1,4,0.25,4.0
2025-12-14,jaimes almeida junior,1,4,0.25,1.0
2025-12-14,lojas shopping neumarkt,1,9,0.1111111111111111,6.666666666666667
2025-12-14,nações shopping criciuma,1,21,0.047619047619047616,5.142857142857143
2025-12-14,qual é o maior shopping de blumenau,1,3,0.3333333333333333,1.0
2025-12-14,shopping almeida junior,1,8,0.125,1.125
2025-12-14,shopping nações,1,30,0.03333333333333333,8.0
2025-12-15,ajfan,1,1,1.0,1.0
2025-12-15,ajfans app,1,9,0.1111111111111111,2.2222222222222223
2025-12-15,almeida junior shopping centers,1,7,0.14285714285714285,1.0
2025-12-15,"av. brig. faria lima, 2277",1,1,1.0,8.0
2025-12-15,cotton on garten shopping,1,4,0.25,4.5
2025-12-15,empresa almeida junior,1,1,1.0,1.0
2025-12-15,jaimes almeida junior,1,3,0.3333333333333333,1.0
2025-12-15,norte shopping,1,39,0.02564102564102564,6.205128205128205
2025-12-15,promoção garten shopping joinville,1,1,1.0,6.0
2025-12-15,promoção shopping garten joinville,1,4,0.25,5.5
2025-12-16,aj midia,1,1,1.0,1.0
2025-12-16,aj shopping,1,1,1.0,1.0
2025-12-16,ajfan,1,1,1.0,1.0
2025-12-16,ajplace,1,1,1.0,1.0
2025-12-16,cobasi blumenau,1,28,0.03571428571428571,7.178571428571429
2025-12-16,continente shopping,1,415,0.0024096385542168677,6.797590361445783
2025-12-16,cotton on garten,1,3,0.3333333333333333,5.0
2025-12-16,jaimes almeida junior,1,4,0.25,1.0
2025-12-16,promoções balneario shopping,1,5,0.2,7.4
2025-12-16,shopping almeida junior,1,2,0.5,1.0
2025-12-16,shopping almeida junior balneario camboriu,1,5,0.2,3.4
2025-12-16,shopping neumarkt,1,195,0.005128205128205128,5.661538461538462
2025-12-16,the spot one,1,1,1.0,7.0
2025-12-17,aj fan,1,2,0.5,2.0
2025-12-17,almeida jr,1,2,0.5,3.0
2025-12-17,almeida junior shoppings,1,1,1.0,1.0
2025-12-17,almeida junior vagas,1,1,1.0,1.0
2025-12-17,almeida privacy,1,9,0.1111111111111111,6.0
2025-12-17,balneário shopping,1,1,1.0,1.0
2025-12-17,continente shopping,1,357,0.0028011204481792717,7.064425770308123
2025-12-17,cotton on joinville,1,23,0.043478260869565216,6.130434782608695
2025-12-17,norte shopping,1,40,0.025,5.875
2025-12-17,privacy almeida,1,7,0.14285714285714285,8.0
2025-12-17,shopping almeida junior,1,6,0.16666666666666666,1.0
2025-12-18,almeida junior shoppings,1,1,1.0,1.0
2025-12-18,bar do alemão blumenau,1,2,0.5,4.5
2025-12-18,bemall,1,5,0.2,6.4
2025-12-18,bemall almeida junior,1,1,1.0,1.0
2025-12-18,empresa almeida junior,1,1,1.0,1.0
2025-12-18,gift card shopping,1,1,1.0,7.0
2025-12-18,grupo almeida junior,1,2,0.5,1.0
2025-12-18,santa lolla balneario shopping,1,2,0.5,7.0
2025-12-18,schutz continente shopping,1,2,0.5,1.0
2025-12-19,ajfans app,1,6,0.16666666666666666,2.0
2025-12-19,almeida junior ri,1,1,1.0,1.0
2025-12-19,almeida junior shoppings,1,2,0.5,1.0
2025-12-19,policia federal garten shopping,1,1,1.0,9.0
2025-12-19,shoppings almeida junior,1,2,0.5,1.0
2025-12-20,almeida junior empresa,1,1,1.0,1.0
2025-12-20,almeida junior shopping centers,1,3,0.3333333333333333,1.0
2025-12-20,continente shopping,1,462,0.0021645021645021645,6.677489177489178
2025-12-20,estacionamento shopping balneário,1,4,0.25,8.0
2025-12-20,giraffas blumenau,1,2,0.5,2.5
2025-12-20,grupo almeida junior,1,4,0.25,1.0
2025-12-20,jaimes almeida junior,1,6,0.16666666666666666,1.0
2025-12-20,loja da melissa em joinville,1,3,0.3333333333333333,11.666666666666666
2025-12-20,lojas lilica ripilica,1,1,1.0,8.0
2025-12-20,melissa garten,1,5,0.2,3.0
2025-12-20,norte shopping,1,38,0.02631578947368421,5.578947368421052
2025-12-20,shopping almeida junior,1,4,0.25,1.0
2025-12-21,aj place,1,1,1.0,1.0
2025-12-21,almeida junior shopping centers,1,1,1.0,1.0
2025-12-21,almeida junior shoppings,1,1,1.0,1.0
2025-12-21,almeida junior vagas,1,2,0.5,1.0
2025-12-21,camila angeloni de almeida ferreira,1,2,0.5,1.0
2025-12-21,giraffas blumenau,1,1,1.0,3.0
2025-12-21,jaimes almeida junior,1,2,0.5,1.0
2025-12-21,norte shopping,1,25,0.04,6.2
2025-12-21,onde fica a fabrica da colcci,1,1,1.0,14.0
2025-12-21,policia federal shopping garten,1,3,0.3333333333333333,6.666666666666667
2025-12-21,shopping almeida junior,1,3,0.3333333333333333,1.0
2025-12-21,shopping nações,1,52,0.019230769230769232,7.8076923076923075
2025-12-22,ajfans app,1,10,0.1,2.1
2025-12-22,aplicativo ajfans,1,2,0.5,2.0
2025-12-22,app para pagar,1,1,1.0,1.0
2025-12-22,camila angeloni de almeida ferreira,1,2,0.5,1.5
2025-12-22,j fans,1,1,1.0,1.0
2025-12-22,promoção norte shopping blumenau,1,1,1.0,4.0
2025-12-22,quantos shoppings tem em florianópolis,1,3,0.3333333333333333,9.0
2025-12-22,shopping almeida junior balneario camboriu,1,5,0.2,3.0
2025-12-22,shopping garten,1,105,0.009523809523809525,6.266666666666667
2025-12-22,shoppings almeida junior,1,2,0.5,1.0
2025-12-23,aj fan,1,1,1.0,2.0
2025-12-23,almeida junior trabalhe conosco,1,1,1.0,2.0
2025-12-23,almeida junior vagas,1,2,0.5,1.0
2025-12-23,app almeida junior,1,2,0.5,2.0
2025-12-23,avatim balneario,1,2,0.5,5.5
2025-12-23,bemall almeida junior,1,1,1.0,1.0
2025-12-23,jaime almeida junior,1,2,0.5,2.0
2025-12-23,lacoste blumenau,1,3,0.3333333333333333,4.666666666666666
2025-12-23,maior shopping de blumenau,1,8,0.125,7.5
2025-12-23,policia federal garten,1,7,0.14285714285714285,5.0
2025-12-23,shopping almeida junior,1,7,0.14285714285714285,1.0
2025-12-23,shopping almeida junior blumenau,1,3,0.3333333333333333,3.0
2025-12-23,shopping bc,1,15,0.06666666666666667,6.666666666666667
2025-12-23,shopping neumarkt,1,167,0.005988023952095809,5.844311377245509
2025-12-23,shoppings almeida junior,1,1,1.0,1.0
2025-12-24,aj fan,1,1,1.0,1.0
2025-12-24,almeida junior ri,1,1,1.0,1.0
2025-12-24,almeida junior shopping centers,1,1,1.0,1.0
2025-12-24,aplicativo ajfans,1,3,0.3333333333333333,2.0
2025-12-24,bar do alemão blumenau,1,1,1.0,4.0
2025-12-24,continente shopping,1,345,0.002898550724637681,6.420289855072464
2025-12-24,grupo almeida junior,1,3,0.3333333333333333,1.0
2025-12-24,melissa shopping garten,1,3,0.3333333333333333,3.6666666666666665
2025-12-24,nações shopping,1,151,0.006622516556291391,6.682119205298013
2025-12-24,promoção garten shopping,1,5,0.2,4.4
2025-12-24,promoção shopping balneario camboriu,1,5,0.2,6.6
2025-12-24,shopping continente,1,69,0.014492753623188406,6.159420289855072
2025-12-25,ajfans app,1,4,0.25,2.0
2025-12-25,almeida jr,1,5,0.2,3.6
2025-12-25,almeida jr shopping,1,1,1.0,1.0
2025-12-25,almeida junior shopping,1,8,0.125,1.0
2025-12-25,almeida junior vagas,1,2,0.5,1.0
