date,query,device,cliques,impressoes,ctr,posicao
2025-12-24,nações shopping criciúma,MOBILE,0,3,0.0,6.333333333333333
2025-12-24,nações shopping fotos,MOBILE,0,1,0.0,10.0
2025-12-24,nações shopping lojas,DESKTOP,0,1,0.0,9.0
2025-12-24,nba loja brasil,DESKTOP,0,1,0.0,71.0
2025-12-24,neumarket,DESKTOP,0,1,0.0,7.0
2025-12-24,neumarket,MOBILE,0,2,0.0,7.0
2025-12-24,neumarket shopping,MOBILE,0,2,0.0,8.0
2025-12-24,neumarkt,DESKTOP,0,7,0.0,7.0
2025-12-24,neumarkt,MOBILE,0,17,0.0,7.294117647058823
2025-12-24,neumarkt shopping,DESKTOP,0,6,0.0,5.833333333333333
2025-12-24,neumarkt shopping,MOBILE,0,35,0.0,7.257142857142857
2025-12-24,neumarkt shopping blumenau,DESKTOP,0,2,0.0,5.5
2025-12-24,neumarkt shopping blumenau,MOBILE,0,2,0.0,6.5
2025-12-24,neumarkt shopping blumenau - sc,DESKTOP,0,1,0.0,7.0
2025-12-24,new balance loja,MOBILE,0,1,0.0,13.0
2025-12-24,newmarketing shopping blumenau,MOBILE,0,1,0.0,6.0
2025-12-24,norte shop,MOBILE,0,1,0.0,10.0
2025-12-24,norte shoping,MOBILE,0,1,0.0,9.0
2025-12-24,norte shopp,MOBILE,0,1,0.0,4.0
2025-12-24,norte shopping,DESKTOP,0,5,0.0,6.0
2025-12-24,norte shopping,MOBILE,0,74,0.0,6.662162162162162
2025-12-24,norte shopping blumenau,DESKTOP,0,11,0.0,6.454545454545454
2025-12-24,norte shopping blumenau,MOBILE,0,66,0.0,5.5606060606060606
2025-12-24,norte shopping blumenau lojas,DESKTOP,0,2,0.0,36.5
2025-12-24,norte shopping blumenau lojas,MOBILE,0,1,0.0,9.0
2025-12-24,norte shopping em blumenau,MOBILE,0,1,0.0,3.0
2025-12-24,norte shopping endereço,MOBILE,0,1,0.0,13.0
2025-12-24,norte shoppinh,MOBILE,0,1,0.0,9.0
2025-12-24,norteshopping blumenau,DESKTOP,0,1,0.0,8.0
2025-12-24,norteshopping blumenau,MOBILE,0,1,0.0,5.0
2025-12-24,north shopping blumenau,DESKTOP,0,1,0.0,6.0
2025-12-24,north shopping blumenau,MOBILE,0,6,0.0,4.833333333333334
2025-12-24,o que abre hoje em ribeirão preto,MOBILE,0,1,0.0,1.0
2025-12-24,oaklen,DESKTOP,0,1,0.0,11.0
2025-12-24,oaklen,MOBILE,0,1,0.0,7.0
2025-12-24,onde fazer passaporte em joinville,MOBILE,0,1,0.0,12.0
2025-12-24,ophicina continente shopping,MOBILE,0,1,0.0,11.0
2025-12-24,opticas diniz,DESKTOP,0,1,0.0,10.0
2025-12-24,oricas diniz,DESKTOP,0,1,0.0,11.0
2025-12-24,otica deniz,MOBILE,0,1,0.0,7.0
2025-12-24,otica diniz,DESKTOP,0,8,0.0,11.375
2025-12-24,otica diniz,MOBILE,0,20,0.0,9.8
2025-12-24,otica diniz oculos de sol,DESKTOP,0,1,0.0,39.0
2025-12-24,oticas dinis,DESKTOP,0,2,0.0,9.0
2025-12-24,oticas diniz,DESKTOP,0,19,0.0,9.578947368421053
2025-12-24,oticas diniz,MOBILE,0,1,0.0,4.0
2025-12-24,pao de lo balneario,MOBILE,0,3,0.0,2.0
2025-12-24,papel craft shopping leblon,MOBILE,0,1,0.0,12.0
2025-12-24,papel kraft shopping leblon,MOBILE,0,2,0.0,13.5
2025-12-24,paris 6 balneario,DESKTOP,0,4,0.0,12.0
2025-12-24,paris 6 balneario,MOBILE,0,3,0.0,10.333333333333334
2025-12-24,paris 6 balneario camboriu,MOBILE,0,2,0.0,10.5
2025-12-24,paris 6 balneário camboriú,DESKTOP,0,1,0.0,12.0
2025-12-24,paris 6 balneário camboriú,MOBILE,0,39,0.0,10.333333333333334
2025-12-24,paris 6 bistro balneario camboriu fotos,MOBILE,0,5,0.0,9.0
2025-12-24,paris 6 camboriu,MOBILE,0,1,0.0,11.0
2025-12-24,paris cosmeticos balneario shopping,DESKTOP,0,1,0.0,10.0
2025-12-24,parmeggio franquia,DESKTOP,0,1,0.0,5.0
2025-12-24,passaporte joinville garten,MOBILE,0,1,0.0,9.0
2025-12-24,petite jolie norte shopping,MOBILE,0,2,0.0,9.5
2025-12-24,petite jolie salvador norte shopping,MOBILE,0,2,0.0,1.0
2025-12-24,pizza hut franquia,MOBILE,0,1,0.0,21.0
2025-12-24,policia federal de joinville,MOBILE,0,2,0.0,9.0
2025-12-24,policia federal joinville garten shopping,MOBILE,0,1,0.0,10.0
2025-12-24,policia federal nacoes shopping,MOBILE,0,2,0.0,11.0
2025-12-24,polícia federal criciúma nações shopping,MOBILE,0,1,0.0,12.0
2025-12-24,polícia federal de joinville,MOBILE,0,1,0.0,11.0
2025-12-24,polícia federal joinville passaporte horário de atendimento,MOBILE,0,1,0.0,9.0
2025-12-24,polícia federal passaporte joinville,DESKTOP,0,1,0.0,11.0
2025-12-24,premio top of mind,DESKTOP,0,1,0.0,62.0
2025-12-24,preço estacionamento balneario shopping,MOBILE,0,1,0.0,10.0
2025-12-24,preçolandia eletrodomésticos,DESKTOP,0,1,0.0,45.0
2025-12-24,privacy do almeida,MOBILE,0,1,0.0,8.0
2025-12-24,promoção de natal continente park shopping,MOBILE,0,2,0.0,11.0
2025-12-24,promoção garten shopping,DESKTOP,0,1,0.0,4.0
2025-12-24,promoção garten shopping joinville,MOBILE,0,3,0.0,6.666666666666667
2025-12-24,promoção shopping continente,DESKTOP,0,1,0.0,5.0
2025-12-24,promoção shopping continente,MOBILE,0,3,0.0,4.333333333333334
2025-12-24,promoção shopping garten joinville,MOBILE,0,6,0.0,2.166666666666667
2025-12-24,promoção shopping garten joinville,TABLET,0,1,0.0,3.0
2025-12-24,proquality,DESKTOP,0,2,0.0,29.0
2025-12-24,proquality,MOBILE,0,2,0.0,30.0
2025-12-24,proquality premium,DESKTOP,0,1,0.0,10.0
2025-12-24,proquality premium,MOBILE,0,4,0.0,6.25
2025-12-24,qual maior shopping de blumenau,MOBILE,0,1,0.0,1.0
2025-12-24,qual o melhor shopping de balneário camboriú,MOBILE,0,1,0.0,20.0
2025-12-24,qual é o maior shopping de santa catarina,MOBILE,0,2,0.0,1.0
2025-12-24,quantas lojas,MOBILE,0,1,0.0,6.0
2025-12-24,quantos shopping tem em balneário camboriú,MOBILE,0,3,0.0,8.333333333333332
2025-12-24,quantos shopping tem em blumenau,MOBILE,0,2,0.0,5.0
2025-12-24,quantos shopping tem em florianópolis,MOBILE,0,3,0.0,11.666666666666666
2025-12-24,quantos shopping tem em santa catarina,MOBILE,0,1,0.0,9.0
2025-12-24,quantos shoppings tem em balneário camboriú,MOBILE,0,1,0.0,6.0
2025-12-24,quantos shoppings tem em blumenau,MOBILE,0,1,0.0,4.0
2025-12-24,quantos shoppings tem em florianópolis,MOBILE,0,1,0.0,10.0
2025-12-24,que horas abre a policia federal no shopping,MOBILE,0,1,0.0,8.0
2025-12-24,quem disse berenice blumenau,MOBILE,0,1,0.0,13.0
2025-12-24,quem é dono do shopping,MOBILE,0,1,0.0,9.0
2025-12-24,quem é flávia alessandra,MOBILE,0,1,0.0,13.0
2025-12-24,rede de shopping,DESKTOP,0,2,0.0,7.0
2025-12-24,rede de shoppings,DESKTOP,0,2,0.0,6.0
2025-12-24,restaurante boali,MOBILE,0,1,0.0,8.0
2025-12-24,restaurante norte shopping,MOBILE,0,1,0.0,9.0
2025-12-24,restaurante paris 6 balneário camboriú,MOBILE,0,2,0.0,12.0
2025-12-24,restaurantes balneario shopping,DESKTOP,0,1,0.0,14.0
2025-12-24,riachuelo balneário camboriú,DESKTOP,0,1,0.0,64.0
2025-12-24,riachuelo balneário shopping,MOBILE,0,2,0.0,1.0
2025-12-24,riachuelo garten,MOBILE,0,1,0.0,1.0
2025-12-24,riachuelocasa,MOBILE,0,1,0.0,9.0
2025-12-24,richards,DESKTOP,0,1,0.0,24.0
2025-12-24,richards,MOBILE,0,25,0.0,11.92
2025-12-24,richards loja,MOBILE,0,67,0.0,6.970149253731344
2025-12-24,richards shopping recife,MOBILE,0,1,0.0,14.0
2025-12-24,salinas loja,MOBILE,0,1,0.0,9.0
2025-12-24,santa catarina retail news,DESKTOP,0,1,0.0,9.0
2025-12-24,santa lola lojas,MOBILE,0,2,0.0,13.0
2025-12-24,santa lolla,DESKTOP,0,1,0.0,9.0
2025-12-24,santa lolla,MOBILE,0,5,0.0,35.0
2025-12-24,santa lolla balneario,MOBILE,0,2,0.0,10.0
2025-12-24,santa lolla balneario shopping,MOBILE,0,2,0.0,5.0
2025-12-24,santa lolla balneário camboriú,DESKTOP,0,1,0.0,8.0
2025-12-24,santa lolla balneário camboriú,MOBILE,0,10,0.0,8.4
2025-12-24,santa lolla bc,MOBILE,0,1,0.0,13.0
2025-12-24,santa lolla brasil,MOBILE,0,3,0.0,7.0
2025-12-24,santa lolla continente shopping,MOBILE,0,1,0.0,8.0
2025-12-24,santa lolla fotos,MOBILE,0,2,0.0,3.5
2025-12-24,santa lolla garten shopping,MOBILE,0,1,0.0,9.0
2025-12-24,santa lolla lojas,MOBILE,0,2,0.0,15.0
2025-12-24,santa lolla marca,MOBILE,0,1,0.0,7.0
2025-12-24,santa lolla shopping,MOBILE,0,1,0.0,8.0
2025-12-24,santa lolla é franquia,MOBILE,0,1,0.0,12.0
2025-12-24,santa ursula ribeirao preto,DESKTOP,0,1,0.0,19.0
2025-12-24,santa ursula ribeirão preto,MOBILE,0,1,0.0,7.0
2025-12-24,santa ursula shopping,MOBILE,0,3,0.0,26.0
2025-12-24,santalolla,MOBILE,0,3,0.0,8.333333333333332
2025-12-24,schutz,DESKTOP,0,1,0.0,2.0
2025-12-24,schutz 3,MOBILE,0,1,0.0,1.0
2025-12-24,schutz continente,MOBILE,0,1,0.0,7.0
2025-12-24,schutz continente shopping,MOBILE,0,5,0.0,1.0
2025-12-24,schutz garten,MOBILE,0,1,0.0,9.0
2025-12-24,schutz marca,MOBILE,0,2,0.0,1.0
2025-12-24,schutz marca origem,MOBILE,0,1,0.0,8.0
2025-12-24,schutz shopping continente,MOBILE,0,3,0.0,1.0
2025-12-24,schutz é brasileira,MOBILE,0,5,0.0,1.0
2025-12-24,schütz,MOBILE,0,1,0.0,1.0
2025-12-24,sephora balneario camboriu shopping,MOBILE,0,4,0.0,1.0
2025-12-24,sephora shopping balneario,MOBILE,0,1,0.0,1.0
2025-12-24,sh joinville gar,DESKTOP,0,1,0.0,12.0
2025-12-24,shop garten,MOBILE,0,1,0.0,8.0
2025-12-24,shoping bc,DESKTOP,0,1,0.0,7.0
2025-12-24,shoping garten,MOBILE,0,1,0.0,15.0
2025-12-24,shoping nacoes,DESKTOP,0,1,0.0,6.0
2025-12-24,shoping nacoes,MOBILE,0,1,0.0,6.0
2025-12-24,shopping balneario,DESKTOP,0,1,0.0,8.0
2025-12-24,shopping balneario,MOBILE,0,1,0.0,10.0
2025-12-24,shopping balneario camboriu,DESKTOP,0,3,0.0,6.0
2025-12-24,shopping balneario camboriu,MOBILE,0,31,0.0,6.967741935483871
2025-12-24,shopping balneario camboriú,MOBILE,0,1,0.0,8.0
2025-12-24,shopping balneario piçarras,MOBILE,0,1,0.0,12.0
2025-12-24,shopping balneário,DESKTOP,0,1,0.0,6.0
2025-12-24,shopping balneário,MOBILE,0,3,0.0,7.0
2025-12-24,shopping balneário camboriú,DESKTOP,0,10,0.0,4.7
2025-12-24,shopping balneário camboriú,MOBILE,0,152,0.0,7.546052631578948
2025-12-24,shopping bc,DESKTOP,0,1,0.0,7.0
2025-12-24,shopping bc,MOBILE,0,9,0.0,6.222222222222222
2025-12-24,shopping blumenau,DESKTOP,0,1,0.0,11.0
2025-12-24,shopping blumenau,MOBILE,0,16,0.0,7.6875
2025-12-24,shopping blumenau norte,DESKTOP,0,1,0.0,4.0
2025-12-24,shopping blumenau norte,MOBILE,0,14,0.0,5.571428571428571
2025-12-24,shopping camboriu,DESKTOP,0,1,0.0,9.0
2025-12-24,shopping camboriu,MOBILE,0,13,0.0,10.615384615384615
2025-12-24,shopping camboriu balneario,MOBILE,0,1,0.0,10.0
2025-12-24,shopping camboriú,MOBILE,0,1,0.0,11.0
2025-12-24,shopping camburiu,MOBILE,0,1,0.0,5.0
2025-12-24,shopping center,MOBILE,0,2,0.0,8.0
2025-12-24,shopping center blumenau,MOBILE,0,1,0.0,8.0
2025-12-24,shopping centers,MOBILE,0,4,0.0,2.0
2025-12-24,shopping centers brazil,DESKTOP,0,1,0.0,12.0
2025-12-24,shopping centers brazil,TABLET,0,1,0.0,14.0
2025-12-24,shopping continent,DESKTOP,0,1,0.0,16.0
2025-12-24,shopping continental florianópolis,DESKTOP,0,1,0.0,5.0
2025-12-24,shopping continental florianópolis,MOBILE,0,3,0.0,5.666666666666667
2025-12-24,shopping continente,DESKTOP,0,35,0.0,6.171428571428572
2025-12-24,shopping continente,TABLET,0,1,0.0,5.0
2025-12-24,shopping continente estacionamento,DESKTOP,0,4,0.0,9.75
2025-12-24,shopping continente florianópolis,MOBILE,0,16,0.0,5.75
2025-12-24,shopping continente floripa,DESKTOP,0,1,0.0,7.0
2025-12-24,shopping continente floripa,MOBILE,0,1,0.0,6.0
2025-12-24,shopping continente sc,MOBILE,0,3,0.0,7.666666666666667
2025-12-24,shopping continete,DESKTOP,0,1,0.0,6.0
2025-12-24,shopping criciuma nações,MOBILE,0,6,0.0,6.0
2025-12-24,shopping da bahia centauro,MOBILE,0,1,0.0,1.0
2025-12-24,shopping das nacoes,DESKTOP,0,1,0.0,5.0
2025-12-24,shopping das nacoes,MOBILE,0,4,0.0,6.75
2025-12-24,shopping das nações,DESKTOP,0,1,0.0,7.0
2025-12-24,shopping das nações,MOBILE,0,6,0.0,8.0
2025-12-24,shopping das nações criciuma,DESKTOP,0,1,0.0,6.0
2025-12-24,shopping das nações criciuma,MOBILE,0,4,0.0,6.5
2025-12-24,shopping das nações criciúma,MOBILE,0,4,0.0,7.25
2025-12-24,shopping de balneário camboriú,MOBILE,0,24,0.0,7.291666666666667
2025-12-24,shopping de bc,MOBILE,0,1,0.0,9.0
2025-12-24,shopping de joinville,MOBILE,0,1,0.0,11.0
2025-12-24,shopping de joinville santa catarina,MOBILE,0,1,0.0,13.0
2025-12-24,shopping em balneário camboriú,MOBILE,0,2,0.0,14.0
2025-12-24,shopping em blumenau,MOBILE,0,3,0.0,10.666666666666666
2025-12-24,shopping em blumenau sc,MOBILE,0,4,0.0,9.75
2025-12-24,shopping em criciuma,MOBILE,0,1,0.0,11.0
2025-12-24,shopping em criciúma,MOBILE,0,3,0.0,11.666666666666666
2025-12-24,shopping em garopaba,MOBILE,0,1,0.0,3.0
2025-12-24,shopping em joinville,DESKTOP,0,3,0.0,10.333333333333334
2025-12-24,shopping em joinville,MOBILE,0,8,0.0,11.75
2025-12-24,shopping em joinville sc,MOBILE,0,2,0.0,10.0
2025-12-24,shopping em.blumenau,MOBILE,0,2,0.0,12.0
2025-12-24,shopping em.joinville,MOBILE,0,1,0.0,10.0
2025-12-24,shopping garden joinville,DESKTOP,0,1,0.0,13.0
2025-12-24,shopping garden joinville,MOBILE,0,1,0.0,8.0
2025-12-24,shopping garten,DESKTOP,0,21,0.0,7.380952380952381
2025-12-24,shopping garten,MOBILE,0,98,0.0,7.020408163265306
2025-12-24,shopping garten joinville,DESKTOP,0,3,0.0,5.666666666666667
2025-12-24,shopping garten joinville,MOBILE,0,30,0.0,6.6
2025-12-24,shopping joinvile,MOBILE,0,1,0.0,11.0
2025-12-24,shopping joinville,MOBILE,0,17,0.0,10.235294117647058
2025-12-24,shopping joinville garten,MOBILE,0,2,0.0,6.5
2025-12-24,shopping mall,MOBILE,0,1,0.0,6.0
2025-12-24,shopping nacoes,MOBILE,0,20,0.0,5.95
2025-12-24,shopping nacoes criciuma,MOBILE,0,2,0.0,8.0
2025-12-24,shopping naçoes,MOBILE,0,3,0.0,8.666666666666668
2025-12-24,shopping nações,DESKTOP,0,5,0.0,6.2
2025-12-24,shopping nações,MOBILE,0,103,0.0,7.990291262135922
2025-12-24,shopping nações criciúma,DESKTOP,0,1,0.0,6.0
2025-12-24,shopping nações criciúma,MOBILE,0,17,0.0,6.764705882352941
2025-12-24,shopping neumark,DESKTOP,0,1,0.0,6.0
2025-12-24,shopping neumark,MOBILE,0,3,0.0,6.666666666666667
2025-12-24,shopping neumarket,DESKTOP,0,1,0.0,7.0
2025-12-24,shopping neumarket,MOBILE,0,6,0.0,6.0
2025-12-24,shopping neumarketing,MOBILE,0,1,0.0,5.0
2025-12-24,shopping neumarkt,DESKTOP,0,31,0.0,5.870967741935484
2025-12-24,shopping neumarkt,MOBILE,0,346,0.0,5.829479768786127
2025-12-24,shopping neumarkt,TABLET,0,1,0.0,7.0
2025-12-24,shopping neumarkt blumenau,DESKTOP,0,4,0.0,6.25
2025-12-24,shopping neumarkt blumenau,MOBILE,0,39,0.0,5.82051282051282
2025-12-24,shopping neumarkt blumenau lojas,MOBILE,0,17,0.0,7.176470588235294
2025-12-24,shopping neumarkt lojas,DESKTOP,0,1,0.0,8.0
2025-12-24,shopping neumarkt lojas,MOBILE,0,2,0.0,7.0
2025-12-24,shopping newark,MOBILE,0,1,0.0,11.0
2025-12-24,shopping newmarket,DESKTOP,0,1,0.0,4.0
2025-12-24,shopping newmarket,MOBILE,0,5,0.0,6.6
2025-12-24,shopping newmarketing,DESKTOP,0,1,0.0,8.0
2025-12-24,shopping newmarketing,MOBILE,0,4,0.0,7.75
2025-12-24,shopping newmarkt,DESKTOP,0,1,0.0,4.0
2025-12-24,shopping newmarkt,MOBILE,0,1,0.0,6.0
2025-12-24,shopping no itaim bibi,MOBILE,0,1,0.0,30.0
2025-12-24,shopping norte,DESKTOP,0,1,0.0,4.0
2025-12-24,shopping norte,MOBILE,0,17,0.0,6.0
2025-12-24,shopping norte blumenau,DESKTOP,0,8,0.0,4.25
2025-12-24,shopping norte blumenau,MOBILE,0,37,0.0,6.1891891891891895
2025-12-24,shopping norte shopping blumenau,DESKTOP,0,1,0.0,3.0
2025-12-24,shopping norte shopping blumenau,MOBILE,0,2,0.0,6.5
2025-12-24,shopping santa ursula,DESKTOP,0,1,0.0,19.0
2025-12-24,shopping santa ursula ribeirao preto,DESKTOP,0,1,0.0,13.0
2025-12-24,shopping santa ursula ribeirão preto,MOBILE,0,2,0.0,27.5
2025-12-24,shopping santa úrsula,MOBILE,0,1,0.0,19.0
2025-12-24,shopping são josé sc,MOBILE,0,2,0.0,4.5
2025-12-24,shopping urubici,MOBILE,0,1,0.0,8.0
2025-12-24,shopping.continente,MOBILE,0,2,0.0,7.5
2025-12-24,shoppings,MOBILE,0,2,0.0,8.0
2025-12-24,shoppings balneário camboriú,MOBILE,0,1,0.0,16.0
2025-12-24,shoppings centers,MOBILE,0,4,0.0,48.0
2025-12-24,shoppings de balneário camboriú,MOBILE,0,1,0.0,20.0
2025-12-24,shoppings em balneário camboriú,MOBILE,0,1,0.0,20.0
2025-12-24,shoppings em blumenau,MOBILE,0,1,0.0,9.0
2025-12-24,shoppings em joinville,MOBILE,0,2,0.0,10.0
2025-12-24,shoppings em santa catarina,MOBILE,0,1,0.0,11.0
2025-12-24,shoppings joinville,MOBILE,0,1,0.0,11.0
2025-12-24,simple organic balneário camboriú,MOBILE,0,2,0.0,12.0
2025-12-24,simple organic bc,MOBILE,0,1,0.0,11.0
2025-12-24,simple organic lojas,MOBILE,0,1,0.0,13.0
2025-12-24,sorteio balneario shopping,MOBILE,0,7,0.0,9.714285714285714
2025-12-24,spoleto blumenau,MOBILE,0,1,0.0,5.0
2025-12-24,spoleto joinville,MOBILE,0,1,0.0,6.0
2025-12-24,spoleto multicenter,MOBILE,0,1,0.0,7.0
2025-12-24,spot one balneario camboriu,MOBILE,0,1,0.0,4.0
2025-12-24,suthentic feet,TABLET,0,1,0.0,9.0
2025-12-24,taco barra shopping,MOBILE,0,5,0.0,8.8
2025-12-24,taco norte shopping,DESKTOP,0,1,0.0,9.0
2025-12-24,taco norte shopping,MOBILE,0,1,0.0,10.0
2025-12-24,telefone almeida,MOBILE,0,1,0.0,1.0
2025-12-24,the spot one,DESKTOP,0,1,0.0,10.0
2025-12-24,the spot one | balneário shopping,MOBILE,0,1,0.0,5.0
2025-12-24,tichards,MOBILE,0,1,0.0,9.0
2025-12-24,track&field,MOBILE,0,1,0.0,4.0
2025-12-24,uender almeida privacy,DESKTOP,0,1,0.0,6.0
2025-12-24,uender almeida privacy,MOBILE,0,1,0.0,6.0
2025-12-24,usaflex balneario camboriu,MOBILE,0,3,0.0,11.0
2025-12-24,usaflex norte shopping,DESKTOP,0,1,0.0,11.0
2025-12-24,uvline rio de janeiro,DESKTOP,0,1,0.0,63.0
2025-12-24,uvline rio de janeiro brasil,DESKTOP,0,1,0.0,58.0
2025-12-24,uza shoes loja,MOBILE,0,1,0.0,16.0
2025-12-24,valisere barra shopping,MOBILE,0,1,0.0,13.0
2025-12-24,valor estacionamento shopping balneario,MOBILE,0,1,0.0,12.0
2025-12-24,valor estacionamento shopping neumarkt,MOBILE,0,1,0.0,13.0
2025-12-24,vans balneario,MOBILE,0,10,0.0,6.1
2025-12-24,vans balneario camboriu,MOBILE,0,1,0.0,8.0
2025-12-24,vans balneario shopping,MOBILE,0,2,0.0,7.5
2025-12-24,vans balneário camboriú,MOBILE,0,3,0.0,7.333333333333333
2025-12-24,vans camboriu,MOBILE,0,2,0.0,4.5
2025-12-24,vans loja,MOBILE,0,30,0.0,6.1
2025-12-24,vans lojas,MOBILE,0,2,0.0,11.0
2025-12-24,vans store fotos,MOBILE,0,5,0.0,7.2
2025-12-24,venture shopping,MOBILE,0,1,0.0,8.0
2025-12-24,vo jaques 3 avenida,MOBILE,0,1,0.0,6.0
2025-12-24,zara balneario shopping,MOBILE,0,1,0.0,11.0
2025-12-24,zara balneário camboriú,DESKTOP,0,1,0.0,20.0
2025-12-24,zara blumenau norte shopping,MOBILE,0,1,0.0,8.0
2025-12-24,ótica diniz,DESKTOP,0,4,0.0,10.75
2025-12-24,ótica diniz,MOBILE,0,1,0.0,13.0
2025-12-24,ótica diniz,TABLET,0,1,0.0,13.0
2025-12-24,ótica diniz óculos de sol,DESKTOP,0,1,0.0,32.0
2025-12-24,óticas diniz,DESKTOP,0,5,0.0,10.4
2025-12-24,óticas diniz,MOBILE,0,1,0.0,6.0
2025-12-25,academia continente shopping,MOBILE,0,1,0.0,7.0
2025-12-25,academia shopping continente,MOBILE,0,1,0.0,6.0
2025-12-25,aj fa,MOBILE,0,1,0.0,1.0
2025-12-25,al.eida,MOBILE,0,1,0.0,5.0
2025-12-25,alemida,DESKTOP,0,1,0.0,5.0
2025-12-25,almeida,DESKTOP,0,11,0.0,18.272727272727273
2025-12-25,almeida,MOBILE,0,40,0.0,10.8
2025-12-25,almeida,TABLET,0,2,0.0,12.5
2025-12-25,almeida brazil,MOBILE,0,1,0.0,1.0
2025-12-25,almeida junior,DESKTOP,0,14,0.0,20.428571428571427
2025-12-25,almeida junior,TABLET,0,1,0.0,6.0
2025-12-25,almeida junior consultoria,DESKTOP,0,15,0.0,45.2
2025-12-25,almeida júnior,DESKTOP,0,2,0.0,6.0
2025-12-25,almeida júnior,MOBILE,0,5,0.0,5.8
2025-12-25,almeida mercado,DESKTOP,0,1,0.0,37.0
2025-12-25,almeinda,MOBILE,0,1,0.0,11.0
2025-12-25,aluguel de franquias em shopping,DESKTOP,0,1,0.0,6.0
2025-12-25,aplicativo para pagar estacionamento em shopping,MOBILE,0,1,0.0,1.0
2025-12-25,app junior,MOBILE,0,1,0.0,8.0
2025-12-25,apresentação comercial pdf,DESKTOP,0,2,0.0,8.0
2025-12-25,artwalk,MOBILE,0,5,0.0,10.0
2025-12-25,artwalk balneario shopping,MOBILE,0,2,0.0,9.5
2025-12-25,authentic feet,DESKTOP,0,4,0.0,8.75
2025-12-25,authentic feet,MOBILE,0,17,0.0,7.764705882352941
2025-12-25,authentic feet barra shopping,MOBILE,0,4,0.0,12.0
2025-12-25,authentic feet campo grande,MOBILE,0,1,0.0,7.0
2025-12-25,authentic fit,MOBILE,0,1,0.0,7.0
2025-12-25,av brigadeiro faria lima 2277,DESKTOP,0,1,0.0,9.0
2025-12-25,"av. brig. faria lima, 2277",MOBILE,0,1,0.0,6.0
2025-12-25,ava schutz,MOBILE,0,1,0.0,1.0
2025-12-25,avaliações sobre garten shopping,MOBILE,0,2,0.0,11.5
2025-12-25,avaliações sobre paris 6 balneario camboriu,MOBILE,0,12,0.0,7.75
2025-12-25,avaliações sobre paris 6 balneário camboriú,MOBILE,0,1,0.0,11.0
2025-12-25,avatim balneario shopping,MOBILE,0,2,0.0,8.0
2025-12-25,balneario shopping,DESKTOP,0,3,0.0,8.666666666666668
2025-12-25,balneario shopping,MOBILE,0,2,0.0,6.5
2025-12-25,balneario shopping estacionamento,MOBILE,0,1,0.0,8.0
2025-12-25,balneario shopping lojas,MOBILE,0,2,0.0,11.5
2025-12-25,balneario shopping mall,MOBILE,0,1,0.0,11.0
2025-12-25,balneário camboriu shopping,MOBILE,0,5,0.0,47.2
2025-12-25,balneário shopping,DESKTOP,0,6,0.0,7.5
2025-12-25,balneário shopping,MOBILE,0,27,0.0,7.296296296296297
2025-12-25,balneário shopping balneário camboriú,DESKTOP,0,1,0.0,12.0
2025-12-25,balneário shopping camboriú,MOBILE,0,1,0.0,9.0
2025-12-25,balneário shopping do proprietário,MOBILE,0,2,0.0,4.5
2025-12-25,balneário shopping fotos,DESKTOP,0,2,0.0,7.0
2025-12-25,balneário shopping fotos,MOBILE,0,25,0.0,5.0
2025-12-25,balneário shopping lojas,DESKTOP,0,1,0.0,9.0
2025-12-25,balneário shopping lojas,MOBILE,0,3,0.0,11.0
2025-12-25,bar do alemão,DESKTOP,0,1,0.0,27.0
2025-12-25,bar do norte,MOBILE,0,1,0.0,4.0
2025-12-25,bc shopping,DESKTOP,0,5,0.0,23.0
2025-12-25,bc shopping,MOBILE,0,1,0.0,9.0
2025-12-25,biscoite a biscoiteria,MOBILE,0,1,0.0,6.0
2025-12-25,biscoitê,DESKTOP,0,1,0.0,14.0
2025-12-25,biscoitê,MOBILE,0,15,0.0,11.2
2025-12-25,biscoitê,TABLET,0,1,0.0,10.0
2025-12-25,biscoitê a biscoiteria,MOBILE,0,5,0.0,5.0
2025-12-25,biscoitê franquia,MOBILE,0,2,0.0,5.0
2025-12-25,biscoitê lojas,MOBILE,0,2,0.0,10.5
2025-12-25,black friday cartão,DESKTOP,0,1,0.0,61.0
2025-12-25,blumenau norte shopping,DESKTOP,0,1,0.0,6.0
2025-12-25,blumenau norte shopping,MOBILE,0,4,0.0,7.75
2025-12-25,boaali,MOBILE,0,1,0.0,7.0
2025-12-25,boali,DESKTOP,0,8,0.0,6.25
2025-12-25,boali,MOBILE,0,50,0.0,5.24
2025-12-25,boali alimentação saudável,DESKTOP,0,1,0.0,5.0
2025-12-25,boali alimentação saudável,MOBILE,0,1,0.0,6.0
2025-12-25,boali restaurante,DESKTOP,0,1,0.0,11.0
2025-12-25,boali restaurante,MOBILE,0,6,0.0,8.166666666666668
2025-12-25,brigadeiria,MOBILE,0,1,0.0,5.0
2025-12-25,brigaderia,DESKTOP,0,2,0.0,7.0
2025-12-25,brigaderia,MOBILE,0,5,0.0,5.2
2025-12-25,cacau noir,DESKTOP,0,2,0.0,5.0
2025-12-25,cacau noir,MOBILE,0,22,0.0,5.636363636363637
2025-12-25,cacau noit,MOBILE,0,2,0.0,5.5
2025-12-25,cadastrar cupom shopping neumarkt,MOBILE,0,3,0.0,5.333333333333333
2025-12-25,cafe paris,MOBILE,0,1,0.0,10.0
2025-12-25,camboriu shopping lojas,MOBILE,0,2,0.0,11.0
